Year,Month,Day,Hour,Minute,Second,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,EventLocationName
2022,12,28,17,36,14,54.5582,-118.5676,5,ML,4.18,"70 km S of Grande Prairie, AB/70 km S de Grande Prairie, AB
"
2022,12,28,8,6,53,47.6532,-129.1574,10,Mw,4.16,"292 km SW of Tofino, BC/292 km SO de Tofino, BC
"
2022,12,28,4,45,24,47.6796,-129.1949,10,Mw,4.1,"293 km SW of Tofino, BC/293 km SO de Tofino, BC
"
2022,12,24,9,32,59,53.8602,-131.5764,5,ML,4.2,"41 km SE of Masset, BC/41 km SE de Masset, BC
"
2022,12,24,9,1,21,53.8634,-131.5781,5,ML,5.01,"41 km SE of Masset, BC/41 km SE de Masset, BC
"
2022,12,11,14,53,49,72.6679,-95.7572,18,MN,4.54,"227 km S of Resolute, NU/227 km S de Resolute, NU
"
2022,12,6,13,29,19,50.5278,-130.4713,10,Mw,5.18,"211 km W of Port Hardy, BC/211 km O de Port Hardy, BC
"
2022,12,1,1,46,0,56.1174,-116.6992,5,ML,4.48,"22 km NE of Reno, AB/22 km NE de Reno, AB
"
2022,11,30,21,44,17,56.109,-116.7287,5,ML,4.09,"20 km NE of Reno, AB/20 km NE de Reno, AB
"
2022,11,30,12,46,59,56.1008,-116.7384,5,ML,4.36,"20 km NE of Reno, AB/20 km NE de Reno, AB
"
2022,11,30,6,33,54,56.0883,-116.6755,5,ML,4.12,"22 km NE of Reno, AB/22 km NE de Reno, AB
"
2022,11,30,6,16,40,56.135,-116.6817,7.22,ML,4.03,"24 km NE of Reno, AB/24 km NE de Reno, AB
"
2022,11,30,2,55,38,56.0953,-116.6688,5,Mw,4.21,"23 km NE of Reno, AB/23 km NE de Reno, AB
"
2022,11,30,1,40,28,56.1212,-116.7,5,ML,4.91,"22 km NE of Reno, AB/22 km NE de Reno, AB
"
2022,11,30,1,24,20,56.0991,-116.7193,5,Mw,4.33,"20 km NE of Reno, AB/20 km NE de Reno, AB
"
2022,11,29,23,50,59,56.1147,-116.6726,5,Mw,4.22,"23 km NE of Reno, AB/23 km NE de Reno, AB
"
2022,11,29,23,45,7,56.1145,-116.6732,5,Mw,4.69,"23 km NE of Reno, AB/23 km NE de Reno, AB
"
2022,11,26,3,50,15,49.2707,-126.2493,35.56,Mw,4.77,"29 km NW of Tofino, BC/29 km NO de Tofino, BC
"
2022,11,24,13,10,1,47.6776,-129.1875,10,Mw,4.01,"292 km SW of Tofino, BC/292 km SO de Tofino, BC
"
2022,11,24,8,20,48,56.1106,-116.6977,5,ML,4.1,"22 km NE of Reno, AB/22 km NE de Reno, AB
"
2022,11,23,7,22,13,56.1113,-116.6896,5,ML,4.5,"23 km NE of Reno, AB/23 km NE de Reno, AB
"
2022,11,19,19,12,3,71.3179,-134.4512,35,ML,4.59,"213 km N of Tuktoyaktuk, NT/213 km N de Tuktoyaktuk, NT
"
2022,11,19,10,24,27,72.3641,-74.3291,18,MN,4.63,"127 km ESE of Pond Inlet, NU/127 km ESE de Pond Inlet, NU
"
2022,11,12,23,18,8,57.1692,-122.2395,7.31,ML,4.19,"131 km NW of Fort St. John, BC/131 km NO de Fort St. John, BC
"
2022,11,7,3,17,15,50.3203,-130.0449,10,Mw,4.15,"184 km W of Port Alice, BC/184 km O de Port Alice, BC
"
2022,11,5,7,59,37,75.7776,-104.8222,18,MN,5.19,"307 km WNW of Resolute, NU/307 km ONO de Resolute, NU
"
2022,11,4,21,31,23,75.6645,-104.4429,18,MN,5.22,"293 km WNW of Resolute, NU/293 km ONO de Resolute, NU
"
2022,11,4,3,52,34,75.7544,-105.0684,18,MN,5.14,"313 km WNW of Resolute, NU/313 km ONO de Resolute, NU
"
2022,11,2,10,48,55,75.7296,-105.0397,18,MN,4.23,"311 km WNW of Resolute, NU/311 km ONO de Resolute, NU
"
2022,10,28,17,46,58,69.5926,-127.2478,10,ML,4.46,"109 km S of Cape Bathurst, NT/109 km S de Cape Bathurst, NT
"
2022,10,10,23,48,1,59.0513,-134.4647,1,ML,4.36,"72 km SW of Atlin, BC/72 km SO de Atlin, BC
"
2022,10,10,5,57,13,54.9299,-130.7653,10,ML,4.39,"73 km NW of Prince Rupert, BC/73 km NO de Prince Rupert, BC
"
2022,10,9,3,38,6,58.2716,-137.8698,10,ML,4.76,"180 km SE of Yakutat, AK/180 km SE de Yakutat, AK
"
2022,10,9,3,38,6,58.2716,-137.8698,10,Mw,4.23,"180 km SE of Yakutat, AK/180 km SE de Yakutat, AK
"
2022,10,6,5,18,32,61.2807,-139.5787,6.41,Mw,4.28,"31 km W of Burwash Landing, YT/31 km O de Burwash Landing, YT
"
2022,10,5,8,26,57,64.5553,-134.9461,1,Mw,4.44,"73 km N of Keno, YT/73 km N de Keno, YT
"
2022,10,5,8,26,57,64.5553,-134.9461,1,ML,5.1,"73 km N of Keno, YT/73 km N de Keno, YT
"
2022,9,29,23,8,10,60.1777,-141.2818,11.28,Mw,5.04,"109 km NW of Yakutat, AK/109 km NO de Yakutat, AK
"
2022,9,20,3,8,39,49.3968,-127.728,10,Mw,4.09,"112 km S of Port Alice, BC/112 km S de Port Alice, BC
"
2022,9,17,19,14,57,54.294,-117.6397,4.39,ML,4.04,"55 km W of Fox Creek, AB/55 km O de Fox Creek, AB
"
2022,8,29,1,12,29,60.8058,-44.1286,10,ML,4.18,"80 km ESE of Narsarsuaq, GL/80 km ESE de Narsarsuaq, GL
"
2022,8,23,9,26,46,59.8203,-138.0875,8.66,ML,4.09,"99 km E of Yakutat, AK/99 km E de Yakutat, AK
"
2022,8,8,7,38,53,48.7254,-129.1079,10,Mw,4.65,"220 km SW of Port Alice, BC/220 km SO de Port Alice, BC
"
2022,7,26,5,46,21,51.6133,-131.3443,10,Mw,4.77,"189 km S of Village of Queen Charlotte, BC/189 km S de Village of Queen Charlotte, BC
"
2022,7,12,16,58,4,61.0363,-60.1198,8,ML,5.12,"417 km NE of Kangiqsualujjuaq, QC/417 km NE de Kangiqsualujjuaq, QC
"
2022,7,7,22,35,8,71.2788,-69.202,18,ML,4.13,"93 km NNW of Clyde River, NU/93 km NNO de Clyde River, NU
"
2022,6,25,23,31,1,53.4279,-117.3478,0.01,mb,4.46,"16 km E of Hinton, AB/16 km E de Hinton, AB
"
2022,6,19,16,44,17,44.6017,-56.1177,18,ML,4.63,"293 km SSW of Marystown, NL/293 km SSO de Marystown, NL
"
2022,6,16,18,45,44,62.2187,-124.4374,1,ML,4.4,"125 km S of Wrigley, NT/125 km S de Wrigley, NT
"
2022,6,13,17,34,39,50.6509,-130.5102,10,Mw,4.6,"212 km W of Port Hardy, BC/212 km O de Port Hardy, BC
"
2022,6,4,23,59,10,51.6219,-131.4151,10,Mw,5.06,"187 km S of Village of Queen Charlotte, BC/187 km S de Village of Queen Charlotte, BC
"
2022,5,14,9,10,9,71.1765,-134.9835,35,ML,4.5,"204 km N of Tuktoyaktuk, NT/204 km N de Tuktoyaktuk, NT
"
2022,5,13,20,3,23,60.1064,-73.6857,18,MN,4.08,"148 km S of Nunavik Mine, QC/148 km S de la mine Nunavik, QC
"
2022,5,9,13,2,5,53.7436,-131.7478,2.93,Mw,4.22,"29 km E of Port Clements, BC/29 km E de Port Clements, BC
"
2022,5,5,3,38,11,48.5661,-128.9165,10,Mw,4.07,"228 km SW of Port Alice, BC/228 km SO de Port Alice, BC
"
2022,4,23,21,22,47,50.195,-129.7645,10,Mw,5.33,"166 km W of Port Alice, BC/166 km O de Port Alice, BC
"
2022,3,10,20,21,9,56.8828,-122.1648,5,ML,4.25,"106 km NW of Fort St. John, BC/106 km NO de Fort St. John, BC
"
2022,3,6,21,54,14,70.4199,-134.4959,35,mb,4.77,"120 km NW of Tuktoyaktuk, NT/120 km NO de Tuktoyaktuk, NT
"
2022,2,13,20,52,15,66.7303,-135.6524,10.83,ML,4.39,"85 km SW of Fort McPherson, NT/85 km SO de Fort McPherson, NT
"
2022,2,8,22,53,19,54.4939,-118.5482,10,ML,4.18,"77 km S of Grande Prairie, AB/77 km S de Grande Prairie, AB
"
2022,1,28,13,28,24,67.3846,-138.8933,4.61,ML,4.31,"45 km SE of Old Crow, YT/45 km SE de Old Crow, YT
"
2022,1,15,19,20,57,51.3263,-131.3116,10,Mw,4.09,"221 km S of Village of Queen Charlotte, BC/221 km S de Village of Queen Charlotte, BC
"
2022,1,15,8,28,31,62.7097,-125.5271,5,ML,4.44,"115 km SW of Wrigley, NT/115 km SO de Wrigley, NT
"
2022,1,14,14,51,57,57.4838,-136.3696,5,Mw,4.67,"75 km NW of Sitka, Alaska, USA/75 km NO de Sitka, Alaska, USA
"
2022,1,14,10,6,43,50.4368,-130.351,10,Mw,4.1,"204 km W of Port Hardy, BC/204 km O de Port Hardy, BC
"
2022,1,14,8,25,29,50.4792,-130.232,10,Mw,4.5,"195 km W of Port Hardy, BC/195 km O de Port Hardy, BC
"
2022,1,14,6,38,24,50.4869,-130.3185,10,Mw,4.42,"200 km W of Port Hardy, BC/200 km O de Port Hardy, BC
"
2022,1,12,22,51,37,56.78,-122.0054,5,ML,4.18,"92 km NW of Fort St. John, BC/92 km NO de Fort St. John, BC
"
2022,1,8,8,16,42,60.3709,-140.5078,26.2,mb,5.24,"99 km NW of Yakutat, AK/99 km NO de Yakutat, AK
"
2022,1,7,0,56,45,45.7149,-127.7939,10,Mw,4.14,"395 km SW of Ucluelet, BC/395 km SO de Ucluelet, BC
"
2022,1,2,13,10,7,50.0266,-129.6177,10,Mw,4.4,"159 km W of Port Alice, BC/159 km O de Port Alice, BC
"
2021,12,11,8,2,4,47.5423,-129.0078,10,Mw,4.12,"290 km SW of Tofino, BC/290 km SO de Tofino, BC
"
2021,12,11,3,59,21,44.1769,-129.247,10,Mw,4.59,"492 km W of Eugene, Oregon, USA/492 km O de Eugene, Oregon, USA
"
2021,11,27,12,16,56,49.9812,-130.2038,10,Mw,4.33,"201 km W of Port Alice, BC/201 km O de Port Alice, BC
"
2021,11,6,20,15,46,44.5387,-129.8425,10,Mw,4.66,"541 km W of Eugene, Oregon, USA/541 km O de Eugene, Oregon, USA
"
2021,11,4,15,30,12,66.5311,-63.3663,18,MN,4.15,"113 km ENE of Pangnirtung, NU/113 km ENE de Pangnirtung, NU
"
2021,10,29,13,48,56,67.6013,-65.9125,18,MN,5.2,"80 km W of Qikiqtarjuaq, NU, felt/80 km O de Qikiqtarjuaq, NU, ressenti
"
2021,10,29,10,11,9,65.2189,-134.5617,10,ML,4.25,"149 km N of Keno, YT/149 km N de Keno, YT
"
2021,10,29,9,19,25,46.1054,-112.2521,10,ML,4.09,"38 km NE of Butte, MT/38 km NE de Butte, MT
"
2021,10,24,12,11,43,43.4076,-126.6669,10,Mw,4.84,"297 km W of Eugene, Oregon, USA/297 km O de Eugene, Oregon, USA
"
2021,10,21,3,23,22,52.5741,-115.2513,9.03,ML,5,"32 km NW of Rocky Mountain House, AB/32 km NO de Rocky Mountain House, AB
"
2021,10,18,7,35,38,65.2997,-133.423,1,ML,4.78,"178 km NE of Keno, YT/178 km NE de Keno, YT
"
2021,10,16,11,1,59,51.3486,-131.0607,10,Mw,4.01,"221 km SW of Bella Bella, BC/221 km SO de Bella Bella, BC
"
2021,10,15,21,27,2,44.0787,-128.6484,10,Mw,4.49,"445 km W of Eugene, Oregon, USA/445 km O de Eugene, Oregon, USA
"
2021,10,12,14,56,14,48.8727,-128.6962,10,Mw,4.06,"190 km SW of Port Alice, BC/190 km SO de Port Alice, BC
"
2021,10,5,18,24,30,62.2263,-141.5568,12.79,ML,4.02,"39 km SW of Beaver Creek, YT/39 km SO de Beaver Creek, YT
"
2021,10,1,10,5,52,64.8695,-133.6988,1,ML,4.04,"131 km NE of Keno, YT/131 km NE de Keno, YT
"
2021,9,26,8,55,26,74.0569,-73.6302,18,ML,4.45,"204 km NE of Pond Inlet, NU/204 km NE de Pond Inlet, NU
"
2021,9,21,6,12,58,48.8207,-129.001,10,Mw,4.24,"206 km SW of Port Alice, BC/206 km SO de Port Alice, BC
"
2021,9,21,0,44,24,63.8691,-130.0571,1,ML,4.61,"221 km SW of Norman Wells, NT/221 km SO de Norman Wells, NT
"
2021,9,21,0,44,24,63.8691,-130.0571,1,ML,4.61,"221 km SW of Norman Wells, NT/221 km SO de Norman Wells, NT
"
2021,9,10,12,28,7,53.2299,-40.4024,18,mb,4.73,"Atlantic Ocean./Ocean Atlantique.
"
2021,9,8,2,14,45,44.612,-57.1498,18,ML,4,"265 km SE from Louisbourg, NS/265 km S-E de Louisbourg, NS
"
2021,9,6,7,10,49,59.9622,-140.1305,5.72,ML,4.37,"49 km NW of Yakutat, AK/49 km NO de Yakutat, AK
"
2021,9,5,1,27,6,59.9797,-140.156,3.55,ML,4.36,"50 km NW of Yakutat, AK/50 km NO de Yakutat, AK
"
2021,9,5,1,26,50,59.9846,-140.1062,11.73,ML,4.03,"50 km N of Yakutat, AK/50 km N de Yakutat, AK
"
2021,9,4,18,58,16,73.1698,-72.6955,18,ML,4,"181 km E from Pond Inlet, NU/181 km E de Pond Inlet, NU
"
2021,9,2,3,59,9,33.141,-61.0481,18,ML,4.5,"1237 km S from Shelburne, NS/1237 km S de Shelburne, NS
"
2021,8,28,5,7,22,45.5086,-52.3878,18,ML,4.2,"226 km S from Conception Bay South, NL/226 km S de Conception Bay South, NL
"
2021,8,25,16,30,22,60.6306,-43.2432,18,ML,4.7,"Southern Greenland./Le sud du Groenland.
"
2021,8,20,1,48,15,61.5879,-141.3362,3.75,ML,4.5,"92 km S of Beaver Creek, YT/92 km S de Beaver Creek, YT
"
2021,8,7,20,13,54,50.4726,-130.2108,10,Mw,4.1,"193 km W of Port Hardy, BC/193 km O de Port Hardy, BC
"
2021,7,8,20,40,17,59.1971,-136.2482,7.87,ML,4.4,"63 km SW of Skagway, AK/63 km SO de Skagway, AK
"
2021,6,11,7,5,15,66.7541,-135.8841,10,ML,4.3,"88 km SW of Fort McPherson, NT/88 km SO de Fort McPherson, NT
"
2021,6,10,11,20,14,60.1971,-74.0184,5,MN,4.94,"136 km S of Nunavik Mine, QC/136 km S de la mine Nunavik, QC
"
2021,5,24,16,12,15,61.171,-58.1957,18,ML,4.4,"360 km E from Resolution Island, NU/360 km E de Resolution Island, NU
"
2021,5,20,16,59,28,59.2408,-53.6798,18,ML,4.7,"519 km NE from Nutak, NL/519 km N-E de Nutak, NL
"
2021,5,9,2,3,47,61.4835,-140.5122,5.11,ML,4.7,"82 km W of Burwash Landing, YT/82 km O de Burwash Landing, YT
"
2021,5,1,15,23,21,58.2698,-137.8903,1,ML,4.9,"180 km SE of Yakutat, AK/180 km SE de Yakutat, AK
"
2021,4,13,22,36,3,65.1798,-133.0584,12.72,ML,4.1,"177 km NE of Keno, YT/177 km NE de Keno, YT
"
2021,4,2,17,20,26,51.7555,-131.5398,10,Mw,4.41,"171 km S of Village of Queen Charlotte, BC/171 km S de Village of Queen Charlotte, BC
"
2021,3,30,0,6,12,72.2378,-133.1463,35,ML,5.3,"261 km NW of Baillie, NT/261 km NO de Baillie, NT
"
2021,2,27,5,44,47,37.6499,-54.9044,18,ML,4.6,"Atlantic Ocean./Ocean Atlantique.
"
2021,2,24,12,10,24,59.3755,-138.304,1,Mw,4.4,"85 km E of Yakutat, AK/85 km E de Yakutat, AK
"
2021,2,22,13,54,26,47.5769,-129.0486,10,Mw,4.4,"290 km SW of Tofino, BC/290 km SO de Tofino, BC
"
2021,2,12,18,56,58,79.9988,-107.9502,18,ML,4.1,"164 km NW from Isachsen, NU/164 km N-O de Isachsen, NU
"
2021,2,10,21,18,42,64.843,-133.6722,7.31,Mw,4.57,"130 km NE of Keno, YT/130 km NE de Keno, YT
"
2021,2,8,9,42,20,59.343,-138.3279,0.57,Mw,4.79,"85 km E of Yakutat, AK/85 km E de Yakutat, AK
"
2021,1,19,21,18,42,47.4844,-47.9514,18,ML,4.1,"360 km E from St. John's, NL/360 km E de St. John's, NL
"
2021,1,6,11,2,12,40.3231,-53.7203,18,ML,4.7,"Atlantic Ocean./Ocean Atlantique.
"
2020,12,31,11,10,39,47.5395,-128.9559,2.71,Mw,4,"288 km SW of Tofino, BC/288 km SO de Tofino, BC
"
2020,12,25,17,13,48,50.5149,-130.2579,21.47,Mw,4.8,"196 km W of Port Hardy, BC/196 km O de Port Hardy, BC
"
2020,12,21,12,16,19,66.3413,-135.7077,28.1,Mw,4.2,"127 km S of Fort McPherson, NT/127 km S de Fort McPherson, NT
"
2020,12,21,12,16,19,66.3924,-135.7716,10,ML,4.5,"Preliminary; 101 KM S OF FORT MCPHERSON, NT/Preliminaire; 101 KM S DE FORT MCPHERSON, NT
"
2020,12,11,4,38,8,47.6613,-129.4131,10,Mw,4,"307 km SW of Tofino, BC/307 km SO de Tofino, BC
"
2020,12,9,18,44,35,76.2475,-94.04,18,MN,4.2,"123 km NE from Polaris, NU/123 km N-E de Polaris, NU
"
2020,11,23,22,19,55,56.6386,-135.9151,10,ML,4.5,"59 km SW of Sitka, AK/59 km SO de Sitka, AK
"
2020,11,23,3,50,20,73.1683,-95.7071,18,MN,5.3,"173 km S from Resolute, NU. Felt/173 km S de Resolute, NU. Ressenti
"
2020,11,18,22,19,49,53.23,-132.31,10,ML,4,"Preliminary; 15 km W   of Village of Queen Charlotte, BC/Preliminaire; 15 km O   de Village of Queen Charlotte, BC
"
2020,11,18,22,19,46,53.0616,-132.674,21.23,ML,4.2,"44 km SW of Village of Queen Charlotte, BC/44 km SO de Village of Queen Charlotte, BC
"
2020,11,16,17,18,16,59.71,-138.8973,1,Mw,4.1,"52 km E of Yakutat, AK/52 km E de Yakutat, AK
"
2020,11,11,1,10,36,51.32,-131.09,5,M,4.2,"Preliminary; 223 km WSW of Bella Bella, BC/Preliminaire; 223 km OSO de Bella Bella, BC
"
2020,11,11,1,10,35,51.1824,-131.2865,10,Mw,4.4,"237 km S of Village of Queen Charlotte, BC/237 km S de Village of Queen Charlotte, BC
"
2020,11,4,9,35,23,55.1147,-59.0978,18,MN,4.7,"5 km NE of Makkovik, NL, felt/5 km NE de Makkovik, NL, ressenti
"
2020,11,4,6,52,16,55.1205,-58.923,18,MN,4.5,"16 km ENE of Makkovik, NL, felt/16 km ENE de Makkovik, NL, ressenti
"
2020,11,3,19,37,22,77.7298,-115.3002,18,ML,4,"196 km NE from Mould Bay, NT/196 km N-E de Mould Bay, NT
"
2020,11,3,9,5,13,77.774,-115.2902,18,ML,4.3,"200 km NE from Mould Bay, NT/200 km N-E de Mould Bay, NT
"
2020,10,24,17,18,30,62.1838,-124.6256,10,ML,4,"Preliminary; 131 KM SW OF WRIGLEY, NT/Preliminaire; 131 KM SO DE WRIGLEY, NT
"
2020,10,24,17,18,28,62.1812,-124.3934,1,Mw,4,"127 km S of Wrigley, NT/127 km S de Wrigley, NT
"
2020,10,24,16,18,48,62.2467,-124.4065,5,Mw,4.5,"121 km S of Wrigley, NT/121 km S de Wrigley, NT
"
2020,10,24,16,18,48,62.2467,-124.4065,5,ML,5.3,"121 km S of Wrigley, NT/121 km S de Wrigley, NT
"
2020,10,24,16,18,0,62.2,-124.42,11,ML,4.5,"Preliminary; 125 km SW  of Wrigley, NT/Preliminaire; 125 km SO  de Wrigley, NT
"
2020,10,22,23,6,33,52.8214,-34.8543,18,ML,5.5,"Atlantic Ocean./Ocean Atlantique.
"
2020,10,22,12,7,24,52.7977,-34.9753,18,ML,5.1,"Atlantic Ocean./Ocean Atlantique.
"
2020,10,22,12,0,50,52.7822,-34.8818,18,ML,5.4,"Atlantic Ocean./Ocean Atlantique.
"
2020,10,22,10,54,54,52.8352,-34.9461,18,ML,5,"Atlantic Ocean./Ocean Atlantique.
"
2020,10,22,7,22,58,74.0369,-90.86,18,MN,4.4,"141 km SE from Resolute, NU/141 km S-E de Resolute, NU
"
2020,10,22,2,31,43,52.8125,-34.9762,18,ML,5.3,"Atlantic Ocean./Ocean Atlantique.
"
2020,10,22,2,22,1,52.8458,-34.9778,18,ML,5.2,"Atlantic Ocean./Ocean Atlantique.
"
2020,10,21,19,3,33,45.1712,-128.4534,10,Mw,4,"443 km W of Eugene, Oregon, USA/443 km O de Eugene, Oregon, USA
"
2020,10,20,16,47,18,71.3734,-71.127,18,MN,4.3,"137 km NW from Clyde River, NU/137 km N-O de Clyde River, NU
"
2020,10,20,16,42,55,71.3749,-71.1698,18,MN,4.1,"138 km NW from Clyde River, NU/138 km N-O de Clyde River, NU
"
2020,10,19,20,58,7,52.0157,-133.3277,10,ML,4.6,"Preliminary; 161 KM SW OF VILLAGE OF QUEEN CHARLOTTE,/Preliminaire; 161 KM SO DE VILLAGE OF QUEEN CHARLOTTE,
"
2020,10,18,16,46,38,62.1213,-124.7042,10,ML,4.8,"Preliminary; 140 KM SW OF WRIGLEY, NT/Preliminaire; 140 KM SO DE WRIGLEY, NT
"
2020,10,18,16,46,37,62.24,-124.478,8.14,ML,4.6,"122 km S of Wrigley, NT/122 km S de Wrigley, NT
"
